fund_return_category_rank_1year,fund_beta_3years,fund_stdev_3years,fund_return_category_rank_ytd,fund_beta_5years,fund_stdev_5years,fund_stdev_10years,fund_r_squared_3years,fund_return_category_rank_3months,fund_return_2020_q1,fund_category_enc,investment_type_Growth,investment_type_Unknown,investment_type_Value,size_type_Medium,size_type_Small,size_type_Unknown,morningstar_risk_rating
85.0,0.82,14.78,91.0,0.82,12.34,13.17,96.12,43.0,-0.18717,25,False,False,False,False,False,False,1
87.0,0.82,14.79,94.0,0.82,12.36,13.17,96.2,58.0,-0.18885,25,False,False,False,False,False,False,1
82.0,0.82,14.78,90.0,0.82,12.35,13.17,96.11,42.0,-0.1869,25,False,False,False,False,False,False,1
85.0,0.82,14.75,92.0,0.82,12.33,13.17,96.08,49.0,-0.18761,25,False,False,False,False,False,False,1
82.0,0.82,14.79,90.0,0.82,12.36,13.17,96.04,41.0,-0.18706,25,False,False,False,False,False,False,1
91.0,-0.17,13.03,85.0,-0.04,12.46,13.17,5.33,99.0,0.04712,89,False,False,False,False,False,False,4
93.0,-0.17,13.03,86.0,-0.05,12.45,13.17,5.52,100.0,0.04762,89,False,False,False,False,False,False,4
90.0,-0.17,13.01,84.0,-0.05,12.46,13.17,5.53,98.0,0.0483,89,False,False,False,False,False,False,4
2.0,1.54,23.03,3.0,1.59,19.57,13.17,58.09,75.0,-0.11889,2,False,False,True,True,False,False,5
2.0,1.54,23.0,3.0,1.59,19.54,13.17,58.02,71.0,-0.11765,2,False,False,True,True,False,False,5
45.0,-0.02,9.54,3.0,1.01,8.19,13.17,0.2,92.0,-0.05543,20,False,False,True,True,False,False,5
49.0,-0.02,9.5,5.0,0.01,8.16,13.17,0.18,94.0,-0.05592,20,False,False,True,True,False,False,5
36.0,-0.02,9.56,1.0,1.01,8.21,13.17,0.21,90.0,-0.05531,20,False,False,True,True,False,False,5
53.0,0.98,18.8,53.0,0.97,15.24,14.14,92.38,54.0,-0.17942,44,True,False,False,False,False,False,2
28.0,1.43,29.23,16.0,1.39,23.51,19.96,82.43,38.0,-0.40253,55,False,False,True,True,False,False,4
28.0,1.43,29.21,16.0,1.39,23.5,19.95,82.46,40.0,-0.40226,55,False,False,True,True,False,False,4
79.0,0.23,5.04,91.0,0.23,4.29,4.18,68.74,88.0,-0.05976,60,False,False,False,False,False,False,2
71.0,0.23,5.05,84.0,0.23,4.29,4.19,68.77,79.0,-0.05678,60,False,False,False,False,False,False,1
77.0,0.23,5.05,87.0,0.23,4.29,4.19,68.79,86.0,-0.05818,60,False,False,False,False,False,False,2
71.0,0.23,5.04,85.0,0.23,4.29,4.18,68.68,82.0,-0.05697,60,False,False,False,False,False,False,2
1.0,1.18,19.65,12.0,1.2,17.05,13.17,84.86,1.0,-0.25827,7,False,True,False,False,False,True,4
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,50.0,-0.16424,117,False,True,False,False,False,True,3
52.0,1.05,20.27,44.0,1.04,16.44,15.59,92.24,16.0,-0.26235,45,False,False,True,False,False,False,3
65.0,0.69,9.08,53.0,0.71,7.95,13.17,74.5,5.0,-0.0956,90,False,False,False,False,False,False,2
66.0,0.69,9.1,57.0,0.71,7.96,13.17,74.55,5.0,-0.09622,90,False,False,False,False,False,False,2
65.0,0.69,9.11,53.0,0.72,7.98,13.17,74.86,5.0,-0.0956,90,False,False,False,False,False,False,2
91.0,0.05,6.99,21.0,1.01,13.51,13.17,1.97,96.0,-0.08202,60,False,False,True,True,False,False,3
92.0,0.05,7.03,22.0,1.01,13.51,13.17,1.94,97.0,-0.08221,60,False,False,True,True,False,False,3
91.0,0.05,7.05,22.0,1.01,13.51,13.17,1.88,96.0,-0.08081,60,False,False,True,True,False,False,3
94.0,0.88,18.73,97.0,0.86,15.38,13.37,75.54,82.0,-0.16424,88,False,False,True,False,True,False,1
94.0,0.88,18.73,97.0,0.86,15.38,13.37,75.56,82.0,-0.16424,88,False,False,True,False,True,False,1
94.0,0.88,18.74,97.0,0.86,15.38,13.37,75.53,82.0,-0.21845,88,False,False,True,False,True,False,1
65.0,0.92,18.0,58.0,0.92,14.58,12.26,90.48,37.0,-0.20966,45,False,False,True,False,False,False,2
16.0,1.24,25.02,38.0,1.23,20.8,13.17,84.21,69.0,-0.31839,86,False,False,False,False,True,False,3
17.0,1.24,25.02,38.0,1.23,20.81,13.17,84.14,69.0,-0.31862,86,False,False,False,False,True,False,3
19.0,1.24,25.04,40.0,1.23,20.81,13.17,84.21,71.0,-0.3191,86,False,False,False,False,True,False,3
25.0,1.17,24.98,15.0,1.16,20.44,19.16,75.6,23.0,-0.26812,87,True,False,False,False,True,False,3
41.0,0.12,10.22,3.0,0.14,8.95,13.17,4.07,98.0,-0.08098,60,False,False,True,True,False,False,4
43.0,0.12,10.17,3.0,0.14,8.92,13.17,4.36,99.0,-0.08251,60,False,False,True,True,False,False,4
40.0,0.12,10.24,2.0,0.14,8.96,13.17,4.2,98.0,-0.08078,60,False,False,True,True,False,False,4
8.0,1.5,28.72,61.0,1.74,26.57,13.17,35.25,1.0,-0.0218,90,True,False,False,False,False,False,5
7.0,1.5,28.77,59.0,1.74,26.61,13.17,35.28,1.0,-0.02045,90,True,False,False,False,False,False,5
93.0,1.38,30.63,91.0,1.34,24.82,20.94,69.5,62.0,-0.48706,88,False,False,True,True,False,False,5
43.0,0.98,19.22,34.0,1.01,16.58,13.17,81.26,69.0,-0.24668,14,False,False,True,False,False,False,3
45.0,0.99,19.27,37.0,1.01,16.6,13.17,81.19,71.0,-0.2474,14,False,False,True,False,False,False,3
43.0,0.99,19.24,34.0,1.01,16.58,13.17,81.36,69.0,-0.24668,14,False,False,True,False,False,False,3
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,93.0,-0.16424,43,False,False,True,True,False,False,3
69.0,1.17,25.34,79.0,1.15,20.62,19.75,73.1,57.0,-0.19371,87,True,False,False,False,True,False,4
26.0,1.06,19.97,56.0,1.06,16.15,14.93,96.92,57.0,-0.22156,43,False,False,False,False,False,False,4
63.0,1.17,25.37,74.0,1.15,20.65,19.77,73.06,50.0,-0.19152,87,True,False,False,False,True,False,4
64.0,1.17,25.36,75.0,1.15,20.64,19.76,73.09,51.0,-0.19184,87,True,False,False,False,True,False,4
66.0,1.17,25.36,78.0,1.15,20.63,19.75,73.08,53.0,-0.1929,87,True,False,False,False,True,False,4
64.0,1.17,25.36,76.0,1.15,20.64,19.76,73.07,52.0,-0.1921,87,True,False,False,False,True,False,4
63.0,1.17,25.37,74.0,1.15,20.64,19.76,73.05,50.0,-0.19146,87,True,False,False,False,True,False,4
63.0,1.17,25.37,73.0,1.16,20.65,19.76,73.09,49.0,-0.19133,87,True,False,False,False,True,False,3
92.0,0.85,16.12,89.0,0.85,13.14,13.17,95.4,59.0,-0.18553,43,False,False,False,False,False,False,1
32.0,1.21,22.34,29.0,1.18,18.16,16.19,91.27,80.0,-0.30579,30,False,False,True,True,False,False,3
36.0,1.21,22.34,31.0,1.18,18.17,16.19,91.32,81.0,-0.30626,30,False,False,True,True,False,False,3
31.0,1.21,22.35,28.0,1.18,18.16,16.18,91.26,78.0,-0.30507,30,False,False,True,True,False,False,3
93.0,1.37,30.61,91.0,1.34,24.8,20.93,69.42,61.0,-0.48715,88,False,False,True,True,False,False,5
33.0,1.01,11.77,47.0,1.02,9.65,9.59,94.31,47.0,-0.13576,113,False,False,False,False,False,False,3
75.0,0.23,5.04,86.0,0.23,4.29,4.19,68.98,84.0,-0.05749,60,False,False,False,False,False,False,2
28.0,0.9,19.78,99.0,0.89,16.77,13.17,66.28,91.0,-0.1307,82,True,False,False,True,False,False,3
41.0,0.89,19.74,99.0,0.88,16.74,13.17,66.27,91.0,-0.16424,82,True,False,False,True,False,False,3
97.0,0.17,0.96,93.0,0.19,0.92,0.83,40.71,99.0,0.01708,85,False,False,True,True,False,False,1
90.0,0.18,0.96,79.0,0.21,0.97,0.86,42.7,97.0,0.01976,85,False,False,True,True,False,False,1
26.0,0.89,19.75,98.0,0.88,16.76,13.17,66.26,91.0,-0.13046,82,True,False,False,True,False,False,3
92.0,0.9,18.16,35.0,0.89,14.86,13.17,78.21,65.0,-0.29638,119,False,False,True,True,False,False,1
28.0,0.89,19.74,99.0,0.88,16.74,13.17,66.28,91.0,-0.1307,82,True,False,False,True,False,False,3
55.0,0.63,7.18,30.0,0.64,5.9,5.87,98.24,82.0,-0.07932,91,False,False,True,False,False,False,3
92.0,0.89,18.15,39.0,0.89,14.86,13.17,78.27,70.0,-0.29742,119,False,False,True,True,False,False,1
72.0,0.73,8.37,59.0,0.74,6.86,7.28,98.48,89.0,-0.09126,93,False,False,False,False,False,False,2
80.0,0.86,9.87,69.0,0.88,8.07,8.72,98.48,91.0,-0.10526,94,False,False,False,False,False,False,2
91.0,0.95,17.94,48.0,0.94,14.53,13.39,95.43,86.0,-0.17386,44,True,False,False,False,False,False,1
89.0,0.95,17.95,41.0,0.94,14.54,13.4,95.42,84.0,-0.17232,44,True,False,False,False,False,False,1
78.0,1.03,11.73,79.0,1.04,9.59,9.96,98.58,89.0,-0.12809,95,False,False,False,False,False,False,3
92.0,0.95,17.92,51.0,0.94,14.52,13.38,95.48,87.0,-0.17419,44,True,False,False,False,False,False,1
92.0,0.95,17.93,51.0,0.94,14.52,13.38,95.49,87.0,-0.17419,44,True,False,False,False,False,False,1
91.0,0.95,17.94,47.0,0.94,14.54,13.39,95.48,85.0,-0.17351,44,True,False,False,False,False,False,1
90.0,0.95,17.93,42.0,0.94,14.52,13.38,95.47,85.0,-0.17263,44,True,False,False,False,False,False,1
88.0,0.95,17.95,40.0,0.94,14.55,13.39,95.45,84.0,-0.1719,44,True,False,False,False,False,False,1
87.0,0.95,17.94,39.0,0.94,14.54,13.39,95.46,84.0,-0.17206,44,True,False,False,False,False,False,1
66.0,1.24,14.16,72.0,1.24,11.5,11.11,98.58,71.0,-0.15868,96,False,False,False,False,False,False,3
45.0,0.71,15.82,11.0,0.76,14.41,14.16,65.47,14.0,-0.11881,32,False,False,False,False,False,False,2
55.0,1.23,14.21,41.0,1.23,11.48,11.03,97.04,25.0,-0.18406,113,False,False,False,False,False,False,4
58.0,1.07,23.48,82.0,1.08,19.8,18.26,66.55,46.0,-0.08131,103,True,False,False,False,False,False,3
90.0,1.36,15.55,89.0,1.36,12.56,11.8,98.53,75.0,-0.17593,98,False,False,False,False,False,False,2
80.0,1.21,13.92,76.0,1.22,11.34,13.17,98.05,64.0,-0.15346,3,False,False,False,False,False,False,2
22.0,1.0,20.15,28.0,1.0,16.98,13.17,76.68,16.0,-0.19828,29,True,False,False,True,False,False,3
91.0,0.89,18.15,33.0,0.89,14.86,13.17,78.18,64.0,-0.29556,119,False,False,True,True,False,False,1
20.0,1.0,20.16,27.0,1.0,16.99,13.17,76.72,14.0,-0.1981,29,True,False,False,True,False,False,3
91.0,1.38,15.79,89.0,1.38,12.75,11.9,98.44,75.0,-0.17799,99,True,False,False,False,False,False,2
18.0,1.0,20.19,23.0,1.0,17.0,13.17,76.55,12.0,-0.19616,29,True,False,False,True,False,False,3
67.0,0.69,7.93,32.0,0.7,6.47,6.56,98.35,91.0,-0.08974,92,False,False,True,False,False,False,2
68.0,1.33,15.24,83.0,1.33,12.33,11.65,98.54,63.0,-0.17263,97,False,False,False,False,False,False,3
55.0,1.26,14.84,19.0,1.24,11.77,11.36,93.49,84.0,-0.20678,3,False,False,False,False,False,False,3
66.0,1.26,14.8,26.0,1.23,11.75,11.34,93.57,88.0,-0.20819,3,False,False,False,False,False,False,3
49.0,0.95,11.51,14.0,1.01,13.51,13.17,88.49,4.0,-0.15787,113,False,False,False,True,False,False,2
51.0,0.94,11.43,15.0,1.01,13.51,13.17,88.1,3.0,-0.15773,113,False,False,False,True,False,False,2
48.0,1.26,14.82,16.0,1.24,11.75,11.38,93.48,84.0,-0.20632,3,False,False,False,False,False,False,3
50.0,1.26,14.84,18.0,1.24,11.76,11.38,93.48,84.0,-0.20649,3,False,False,False,False,False,False,3
54.0,1.26,14.79,19.0,1.23,11.73,11.34,93.47,85.0,-0.20658,3,False,False,False,False,False,False,3
57.0,1.26,14.83,20.0,1.24,11.76,11.36,93.53,85.0,-0.20728,3,False,False,False,False,False,False,3
98.0,0.18,0.99,95.0,0.21,0.98,0.88,42.52,99.0,0.01762,85,False,False,True,True,False,False,1
99.0,0.18,1.03,95.0,0.2,0.98,0.89,37.57,100.0,0.01663,85,False,False,True,True,False,False,1
96.0,0.19,1.03,92.0,0.21,0.99,0.87,42.92,98.0,0.01853,85,False,False,True,True,False,False,1
93.0,0.16,0.96,81.0,0.2,0.95,0.86,38.02,98.0,0.0193,85,False,False,True,True,False,False,1
86.0,0.18,0.97,76.0,0.2,0.95,0.86,42.78,96.0,0.02004,85,False,False,True,True,False,False,1
86.0,0.93,10.76,44.0,0.94,8.75,8.52,96.81,46.0,-0.11736,2,False,False,False,False,False,False,2
1.0,1.88,25.2,1.0,1.76,20.0,16.53,72.06,3.0,-0.29258,2,False,False,True,False,True,False,5
92.0,1.38,15.78,91.0,1.38,12.75,11.91,98.39,76.0,-0.17839,100,True,False,False,False,False,False,1
93.0,0.84,3.96,98.0,0.85,3.54,13.17,52.38,61.0,0.07477,40,False,False,False,True,False,False,3
92.0,0.83,3.95,98.0,0.84,3.54,13.17,51.31,60.0,0.07566,40,False,False,False,True,False,False,3
89.0,0.84,3.95,97.0,0.86,3.56,13.17,52.31,52.0,0.07642,40,False,False,False,True,False,False,3
83.0,0.83,3.96,95.0,0.85,3.55,13.17,51.54,39.0,0.07713,40,False,False,False,True,False,False,3
75.0,0.84,3.96,94.0,0.85,3.55,13.17,52.33,32.0,0.0777,40,False,False,False,True,False,False,3
76.0,0.83,3.96,93.0,0.85,3.55,13.17,51.72,31.0,0.07781,40,False,False,False,True,False,False,3
91.0,0.83,3.94,98.0,0.84,3.5,13.17,51.42,64.0,0.07659,40,False,False,False,True,False,False,3
80.0,0.85,3.99,95.0,0.86,3.57,13.17,52.82,35.0,0.07758,40,False,False,False,True,False,False,3
94.0,1.38,15.78,94.0,1.38,12.75,13.17,98.44,77.0,-0.17817,101,True,False,False,False,False,False,2
12.0,1.1,13.74,5.0,1.09,11.13,13.17,82.72,3.0,-0.21596,113,False,False,True,False,False,False,3
14.0,1.1,13.71,6.0,1.09,11.12,13.17,82.77,4.0,-0.21665,113,False,False,True,False,False,False,3
11.0,1.1,13.72,4.0,1.09,11.13,13.17,82.87,2.0,-0.21467,113,False,False,True,False,False,False,3
12.0,1.1,13.68,5.0,1.09,11.1,13.17,82.82,3.0,-0.21519,113,False,False,True,False,False,False,3
10.0,1.09,13.66,4.0,1.08,11.08,13.17,82.77,2.0,-0.21406,113,False,False,True,False,False,False,3
98.0,1.01,16.41,90.0,1.01,13.51,13.17,87.57,80.0,0.19329,111,True,False,False,False,False,False,3
92.0,0.55,6.37,79.0,0.56,5.3,13.17,95.37,90.0,-0.06361,1,False,False,True,False,False,False,1
47.0,1.26,15.62,18.0,1.25,12.83,13.17,84.19,14.0,-0.21598,113,False,False,True,True,False,False,4
53.0,1.26,15.6,21.0,1.25,12.79,13.17,84.0,18.0,-0.21713,113,False,False,True,True,False,False,4
45.0,1.26,15.61,17.0,1.25,12.81,13.17,84.05,13.0,-0.21491,113,False,False,True,True,False,False,4
91.0,0.9,18.18,29.0,0.89,14.89,13.17,78.26,62.0,-0.2946,119,False,False,True,True,False,False,1
84.0,0.96,11.48,66.0,1.01,13.51,13.17,90.26,92.0,-0.1678,113,False,False,True,True,False,False,2
85.0,0.96,11.46,72.0,1.01,13.51,13.17,90.04,92.0,-0.16943,113,False,False,True,True,False,False,2
70.0,1.0,11.43,65.0,1.01,9.3,13.17,98.74,59.0,-0.12904,2,False,False,False,False,False,False,2
69.0,1.0,11.45,66.0,1.01,9.32,13.17,98.72,57.0,-0.1292,2,False,False,False,False,False,False,2
63.0,1.0,11.42,60.0,1.01,9.29,13.17,98.74,54.0,-0.12788,2,False,False,False,False,False,False,2
58.0,1.0,11.45,56.0,1.01,9.31,13.17,98.74,52.0,-0.1276,2,False,False,False,False,False,False,2
55.0,1.0,11.42,53.0,1.01,9.29,13.17,98.7,49.0,-0.12671,2,False,False,False,False,False,False,2
53.0,1.0,11.43,52.0,1.01,9.3,13.17,98.68,49.0,-0.1266,2,False,False,False,False,False,False,2
36.0,1.1,12.59,51.0,1.1,10.16,9.55,98.77,42.0,-0.1451,2,False,False,False,False,False,False,3
59.0,0.62,7.11,32.0,0.63,5.83,5.87,98.1,93.0,-0.07942,91,False,False,True,False,False,False,3
14.0,0.68,8.17,13.0,0.67,6.48,6.08,89.99,78.0,-0.10017,0,False,False,True,False,False,False,4
16.0,0.68,8.14,18.0,0.67,6.46,6.06,89.88,84.0,-0.1015,0,False,False,True,False,False,False,4
66.0,1.0,11.41,63.0,1.01,9.29,13.17,98.68,57.0,-0.12795,2,False,False,False,False,False,False,2
28.0,1.08,21.77,87.0,1.07,17.76,16.29,83.95,85.0,-0.14642,44,True,False,False,False,False,False,4
72.0,0.73,8.37,58.0,0.74,6.86,7.3,98.44,89.0,-0.09091,93,False,False,False,False,False,False,2
25.0,1.02,4.18,25.0,0.94,3.79,3.14,95.58,41.0,-0.01945,65,False,False,False,True,False,False,3
41.0,0.52,5.1,20.0,0.51,4.93,13.17,12.14,46.0,-0.02247,115,False,True,False,False,False,True,3
78.0,0.86,9.89,67.0,0.88,8.09,8.71,98.41,90.0,-0.10435,94,False,False,False,False,False,False,2
54.0,0.63,7.15,30.0,0.64,5.86,5.88,98.31,80.0,-0.0788,91,False,False,True,False,False,False,3
46.0,0.94,3.35,61.0,0.96,3.16,3.01,94.86,78.0,0.0366,39,False,False,False,True,False,False,2
75.0,0.86,9.85,65.0,0.87,8.06,8.73,98.49,86.0,-0.10397,94,False,False,False,False,False,False,2
72.0,1.03,11.75,74.0,1.04,9.59,9.96,98.58,84.0,-0.12784,95,False,False,False,False,False,False,2
58.0,1.24,14.16,66.0,1.24,11.49,11.12,98.52,70.0,-0.15851,96,False,False,False,False,False,False,3
82.0,1.22,13.94,77.0,1.22,11.34,13.17,98.1,63.0,-0.15376,3,False,False,False,False,False,False,2
72.0,0.73,8.35,56.0,0.74,6.84,7.29,98.49,89.0,-0.09013,93,False,False,False,False,False,False,2
64.0,0.7,7.96,26.0,0.7,6.5,6.57,98.34,85.0,-0.08896,92,False,False,True,False,False,False,3
63.0,1.33,15.24,82.0,1.33,12.33,11.66,98.52,51.0,-0.17168,97,False,False,False,False,False,False,3
91.0,1.38,15.77,90.0,1.38,12.75,11.92,98.39,69.0,-0.1775,100,True,False,False,False,False,False,1
93.0,1.38,15.8,92.0,1.38,12.76,13.17,98.43,71.0,-0.17756,101,True,False,False,False,False,False,2
100.0,1.01,16.41,90.0,1.01,13.51,13.17,87.57,78.0,0.19132,111,True,False,False,False,False,False,3
32.0,1.24,12.95,65.0,1.36,10.78,13.17,10.61,18.0,-0.1645,16,True,False,False,False,True,False,4
33.0,1.23,12.97,67.0,1.35,10.78,13.17,10.5,19.0,-0.1644,16,True,False,False,False,True,False,4
78.0,1.03,11.73,78.0,1.04,9.58,9.95,98.59,90.0,-0.12786,95,False,False,False,False,False,False,3
56.0,0.94,3.35,77.0,0.96,3.16,3.01,94.88,80.0,0.03583,39,False,False,False,True,False,False,2
55.0,0.94,3.35,77.0,0.96,3.17,3.01,94.85,80.0,0.03585,39,False,False,False,True,False,False,2
42.0,0.94,3.35,56.0,0.96,3.16,3.01,94.87,76.0,0.037,39,False,False,False,True,False,False,2
34.0,0.94,3.35,49.0,0.96,3.16,3.01,94.87,72.0,0.03778,39,False,False,False,True,False,False,2
26.0,0.94,3.35,40.0,0.96,3.16,3.01,94.88,67.0,0.03854,39,False,False,False,True,False,False,3
24.0,0.94,3.35,39.0,0.96,3.16,3.01,94.88,66.0,0.03867,39,False,False,False,True,False,False,3
28.0,0.94,3.35,44.0,0.96,3.17,3.01,94.88,68.0,0.03829,39,False,False,False,True,False,False,2
66.0,1.24,14.15,69.0,1.24,11.48,11.09,98.52,73.0,-0.15858,96,False,False,False,False,False,False,3
41.0,1.45,16.62,26.0,1.45,13.4,12.21,98.01,40.0,-0.19676,3,False,False,False,False,False,False,4
57.0,0.97,18.33,70.0,0.96,14.78,13.17,95.73,88.0,-0.1928,44,True,False,False,False,False,False,2
90.0,1.38,15.78,89.0,1.38,12.75,11.92,98.39,67.0,-0.17732,99,True,False,False,False,False,False,2
87.0,1.36,15.55,88.0,1.36,12.58,11.83,98.47,65.0,-0.17477,98,False,False,False,False,False,False,2
90.0,1.36,15.55,88.0,1.36,12.56,11.8,98.53,74.0,-0.17556,98,False,False,False,False,False,False,2
91.0,1.38,15.78,89.0,1.38,12.76,11.91,98.4,75.0,-0.1781,99,True,False,False,False,False,False,2
67.0,0.69,7.93,32.0,0.7,6.48,6.56,98.37,91.0,-0.08967,92,False,False,True,False,False,False,2
68.0,1.33,15.22,85.0,1.33,12.32,11.65,98.55,64.0,-0.17213,97,False,False,False,False,False,False,3
63.0,1.03,12.3,39.0,1.01,9.76,9.16,91.29,79.0,-0.17867,2,False,False,False,False,False,False,3
74.0,1.04,12.35,47.0,1.02,9.8,9.15,91.66,83.0,-0.17985,2,False,False,False,False,False,False,3
59.0,1.04,12.34,35.0,1.02,9.79,9.18,91.32,75.0,-0.17848,2,False,False,False,False,False,False,3
61.0,1.04,12.3,38.0,1.01,9.76,9.15,91.58,77.0,-0.17774,2,False,False,False,False,False,False,3
63.0,1.04,12.32,40.0,1.02,9.78,9.17,91.58,80.0,-0.17818,2,False,False,False,False,False,False,3
68.0,1.04,12.36,43.0,1.02,9.81,9.2,91.37,81.0,-0.17925,2,False,False,False,False,False,False,3
92.0,1.38,15.78,91.0,1.38,12.75,11.92,98.41,77.0,-0.17839,100,True,False,False,False,False,False,1
3.0,0.38,13.75,1.0,0.41,11.09,13.17,0.87,2.0,-0.22227,33,False,False,True,False,True,False,5
5.0,0.38,13.73,1.0,0.42,11.07,13.17,0.87,3.0,-0.22428,33,False,False,True,False,True,False,5
3.0,0.38,13.75,1.0,0.42,11.09,13.17,0.88,2.0,-0.22173,33,False,False,True,False,True,False,5
94.0,1.38,15.77,95.0,1.38,12.75,13.17,98.4,76.0,-0.17836,101,True,False,False,False,False,False,2
96.0,0.42,1.75,99.0,0.46,1.76,1.73,69.14,81.0,0.03152,85,False,False,True,True,False,False,3
96.0,0.42,1.75,99.0,0.45,1.74,1.72,69.1,80.0,0.03157,85,False,False,True,True,False,False,3
89.0,0.43,1.78,97.0,0.47,1.78,1.74,70.77,61.0,0.03269,85,False,False,True,True,False,False,3
84.0,0.44,1.79,95.0,0.47,1.79,1.74,72.03,52.0,0.03346,85,False,False,True,True,False,False,3
79.0,0.44,1.79,92.0,0.47,1.79,1.74,72.02,41.0,0.03422,85,False,False,True,True,False,False,3
77.0,0.43,1.78,91.0,0.47,1.78,1.74,71.08,40.0,0.03436,85,False,False,True,True,False,False,3
80.0,0.43,1.78,94.0,0.47,1.78,1.74,70.81,42.0,0.03395,85,False,False,True,True,False,False,3
100.0,1.01,16.41,91.0,1.01,13.51,13.17,87.57,81.0,0.18935,111,True,False,False,False,False,False,3
92.0,1.47,29.53,88.0,1.42,24.37,21.1,85.43,95.0,-0.35193,86,False,False,False,False,True,False,5
95.0,0.74,8.55,86.0,0.75,7.03,13.17,96.79,84.0,-0.10195,2,False,False,True,False,False,False,1
46.0,0.51,5.13,25.0,0.51,4.97,13.17,11.87,54.0,-0.02358,115,False,True,False,False,False,True,4
98.0,1.27,26.0,95.0,1.23,21.5,13.17,82.13,97.0,-0.16424,88,False,False,True,False,True,False,2
53.0,0.63,7.17,23.0,0.64,5.87,5.9,98.17,76.0,-0.07817,91,False,False,True,False,False,False,3
99.0,1.48,6.04,100.0,1.39,5.18,13.17,70.81,74.0,0.00091,12,True,False,False,True,False,False,2
99.0,1.48,6.04,100.0,1.39,5.18,13.17,70.81,74.0,0.0007,12,True,False,False,True,False,False,2
99.0,1.48,6.04,100.0,1.39,5.19,13.17,70.77,73.0,0.00173,12,True,False,False,True,False,False,2
97.0,1.48,6.04,99.0,1.39,5.2,13.17,70.76,71.0,0.00246,12,True,False,False,True,False,False,2
96.0,1.48,6.05,95.0,1.39,5.2,13.17,70.78,68.0,0.0032,12,True,False,False,True,False,False,2
96.0,1.48,6.05,95.0,1.4,5.2,13.17,70.77,68.0,0.00331,12,True,False,False,True,False,False,2
99.0,1.48,6.04,100.0,1.39,5.19,13.17,70.77,74.0,0.00139,12,True,False,False,True,False,False,2
97.0,1.48,6.05,97.0,1.39,5.2,13.17,70.84,70.0,0.00296,12,True,False,False,True,False,False,2
71.0,0.73,8.37,51.0,0.74,6.85,7.3,98.54,86.0,-0.0902,93,False,False,False,False,False,False,2
73.0,0.86,9.86,64.0,0.87,8.06,8.71,98.44,85.0,-0.10337,94,False,False,False,False,False,False,2
69.0,1.05,5.2,73.0,1.11,5.13,5.02,47.44,47.0,-0.02794,114,False,False,True,False,True,False,2
73.0,0.99,11.6,34.0,1.0,9.61,9.1,93.27,58.0,-0.15579,113,False,False,True,False,False,False,2
51.0,1.05,20.84,59.0,1.03,16.72,15.5,87.9,44.0,-0.27958,45,False,False,True,False,False,False,4
51.0,1.01,16.41,10.0,1.01,13.51,13.17,87.57,58.0,0.07953,16,False,True,False,False,False,True,3
72.0,1.03,11.75,72.0,1.04,9.59,9.97,98.55,86.0,-0.12725,95,False,False,False,False,False,False,3
47.0,1.05,20.83,54.0,1.03,16.72,15.5,87.9,37.0,-0.27842,45,False,False,True,False,False,False,4
94.0,1.0,3.54,67.0,0.96,3.18,13.17,96.66,40.0,0.03805,39,False,True,False,False,False,True,2
55.0,1.24,14.14,64.0,1.24,11.48,11.1,98.52,60.0,-0.15759,96,False,False,False,False,False,False,3
48.0,0.71,15.81,12.0,0.75,14.4,14.15,65.47,16.0,-0.12029,32,False,False,False,False,False,False,2
67.0,1.07,23.46,82.0,1.08,19.79,18.24,66.58,48.0,-0.0831,103,True,False,False,False,False,False,3
86.0,1.36,15.54,88.0,1.36,12.57,11.81,98.52,64.0,-0.17474,98,False,False,False,False,False,False,2
51.0,1.01,16.41,12.0,1.01,13.51,13.17,87.57,42.0,-0.16424,78,False,True,False,False,False,True,3
88.0,1.38,15.8,88.0,1.38,12.76,11.93,98.46,67.0,-0.17717,99,True,False,False,False,False,False,2
61.0,0.7,7.97,25.0,0.7,6.5,6.6,98.28,82.0,-0.08829,92,False,False,True,False,False,False,2
92.0,1.05,20.71,97.0,1.05,17.25,16.86,88.0,100.0,-0.21595,43,False,False,False,True,False,False,5
53.0,1.33,15.25,75.0,1.33,12.34,11.66,98.56,46.0,-0.17145,97,False,False,False,False,False,False,3
67.0,0.55,6.77,61.0,0.54,5.39,4.73,84.92,70.0,-0.08763,0,False,False,True,True,False,False,3
